imdb_title_id,MPAA_rating,Distributor,boxoffice_link
tt2094064,MPAAPG-13,Roadside AttractionsSee full company information,https://www.boxofficemojo.com/title/tt2094064/?ref_=bo_se_r_1
tt1245492,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1245492/?ref_=bo_se_r_1
tt0770828,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt0770828/?ref_=bo_se_r_1
tt2132285,MPAAR,A24See full company information,https://www.boxofficemojo.com/title/tt2132285/?ref_=bo_se_r_1
tt1453405,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1453405/?ref_=bo_se_r_1
tt0816711,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0816711/?ref_=bo_se_r_1
tt2404463,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt2404463/?ref_=bo_se_r_1
tt2334879,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt2334879/?ref_=bo_se_r_1
tt1690953,MPAAPG,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1690953/?ref_=bo_se_r_1
tt1210819,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1210819/?ref_=bo_se_r_1
tt1727388,MPAAPG-13,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt1727388/?ref_=bo_se_r_1
tt2191701,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt2191701/?ref_=bo_se_r_1
tt1663662,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1663662/?ref_=bo_se_r_1
tt2334649,MPAAR,The Weinstein CompanySee full company information,https://www.boxofficemojo.com/title/tt2334649/?ref_=bo_se_r_1
tt1860353,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1860353/?ref_=bo_se_r_1
tt1457767,MPAAR ,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1457767/?ref_=bo_se_r_1
tt1821694,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1821694/?ref_=bo_se_r_1
tt0790736,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt0790736/?ref_=bo_se_r_1
tt1430132,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1430132/?ref_=bo_se_r_1
tt2334873,MPAAPG-13,Sony Pictures ClassicsSee full company information,https://www.boxofficemojo.com/title/tt2334873/?ref_=bo_se_r_1
tt1758795,MPAAR,CBS FilmsSee full company information,https://www.boxofficemojo.com/title/tt1758795/?ref_=bo_se_r_1
tt2017020,MPAAPG,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt2017020/?ref_=bo_se_r_1
tt1272878,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1272878/?ref_=bo_se_r_1
tt1714206,MPAAR,A24See full company information,https://www.boxofficemojo.com/title/tt1714206/?ref_=bo_se_r_1
tt1723121,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1723121/?ref_=bo_se_r_1
tt1854564,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1854564/?ref_=bo_se_r_1
tt1535108,MPAAR,TriStar PicturesSee full company information,https://www.boxofficemojo.com/title/tt1535108/?ref_=bo_se_r_1
tt1691917,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1691917/?ref_=bo_se_r_1
tt1327773,MPAAPG-13,The Weinstein CompanySee full company information,https://www.boxofficemojo.com/title/tt1327773/?ref_=bo_se_r_1
tt1650554,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1650554/?ref_=bo_se_r_1
tt2357129,MPAAPG-13,Open Road Films (II)See full company information,https://www.boxofficemojo.com/title/tt2357129/?ref_=bo_se_r_1
tt1413495,MPAAPG-13,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt1413495/?ref_=bo_se_r_1
tt1538403,MPAAPG-13,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt1538403/?ref_=bo_se_r_1
tt1213663,MPAAR ,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt1213663/?ref_=bo_se_r_1
tt1853739,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1853739/?ref_=bo_se_r_1
tt2218003,MPAAR,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt2218003/?ref_=bo_se_r_1
tt2167202,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt2167202/?ref_=bo_se_r_1
tt1411250,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1411250/?ref_=bo_se_r_1
tt2226417,MPAAPG-13,FilmDistrictSee full company information,https://www.boxofficemojo.com/title/tt2226417/?ref_=bo_se_r_1
tt2404311,MPAAR,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt2404311/?ref_=bo_se_r_1
tt2390361,MPAAPG-13,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt2390361/?ref_=bo_se_r_1
tt1392214,MPAAR ,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1392214/?ref_=bo_se_r_1
tt1979320,MPAAR ,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1979320/?ref_=bo_se_r_1
tt1532958,MPAAPG-13,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt1532958/?ref_=bo_se_r_1
tt0032138,MPAAPG,Metro-Goldwyn-Mayer (MGM)See full company information,https://www.boxofficemojo.com/title/tt0032138/?ref_=bo_se_r_1
tt1985966,MPAAPG,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1985966/?ref_=bo_se_r_1
tt2229499,MPAAR,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt2229499/?ref_=bo_se_r_1
tt1171222,MPAAPG-13,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt1171222/?ref_=bo_se_r_1
tt2172935,MPAAR,Picturehouse (II),https://www.boxofficemojo.com/title/tt2172935/?ref_=bo_se_r_1
tt1454468,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1454468/?ref_=bo_se_r_1
tt2364841,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt2364841/?ref_=bo_se_r_1
tt1535109,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1535109/?ref_=bo_se_r_1
tt2002718,MPAAR,Open Road Films (II)See full company information,https://www.boxofficemojo.com/title/tt2002718/?ref_=bo_se_r_1
tt2024544,MPAAR,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt2024544/?ref_=bo_se_r_1
tt1939659,MPAAR,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt1939659/?ref_=bo_se_r_1
tt1211956,MPAAR,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1211956/?ref_=bo_se_r_1
tt2017038,MPAAPG-13,Roadside AttractionsSee full company information,https://www.boxofficemojo.com/title/tt2017038/?ref_=bo_se_r_1
tt1837703,MPAAR,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1837703/?ref_=bo_se_r_1
tt3063516,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt3063516/?ref_=bo_se_r_1
tt2193215,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt2193215/?ref_=bo_se_r_1
tt1204975,MPAAPG-13,CBS FilmsSee full company information,https://www.boxofficemojo.com/title/tt1204975/?ref_=bo_se_r_1
tt1731141,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1731141/?ref_=bo_se_r_1
tt1621039,MPAAPG,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt1621039/?ref_=bo_se_r_1
tt0790636,MPAAR,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt0790636/?ref_=bo_se_r_1
tt1981115,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1981115/?ref_=bo_se_r_1
tt0816442,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0816442/?ref_=bo_se_r_1
tt2083355,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt2083355/?ref_=bo_se_r_1
tt1821549,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1821549/?ref_=bo_se_r_1
tt1951264,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1951264/?ref_=bo_se_r_1
tt2294629,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt2294629/?ref_=bo_se_r_1
tt2387559,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt2387559/?ref_=bo_se_r_1
tt2431286,MPAAPG-13,The Weinstein CompanySee full company information,https://www.boxofficemojo.com/title/tt2431286/?ref_=bo_se_r_1
tt2312718,MPAAR,Open Road Films (II)See full company information,https://www.boxofficemojo.com/title/tt2312718/?ref_=bo_se_r_1
tt1206543,MPAAR ,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt1206543/?ref_=bo_se_r_1
tt2042568,MPAAR,CBS FilmsSee full company information,https://www.boxofficemojo.com/title/tt2042568/?ref_=bo_se_r_1
tt1170358,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1170358/?ref_=bo_se_r_1
tt1800241,MPAAR,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1800241/?ref_=bo_se_r_1
tt2609758,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt2609758/?ref_=bo_se_r_1
tt2140373,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt2140373/?ref_=bo_se_r_1
tt1229340,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1229340/?ref_=bo_se_r_1
tt1798709,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1798709/?ref_=bo_se_r_1
tt1762399,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt1762399/?ref_=bo_se_r_1
tt0993846,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt0993846/?ref_=bo_se_r_1
tt0359950,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0359950/?ref_=bo_se_r_1
tt1335975,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1335975/?ref_=bo_se_r_1
tt1661382,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1661382/?ref_=bo_se_r_1
tt1091191,MPAAR,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1091191/?ref_=bo_se_r_1
tt1322269,MPAAR,The Weinstein CompanySee full company information,https://www.boxofficemojo.com/title/tt1322269/?ref_=bo_se_r_1
tt2473682,MPAAR,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt2473682/?ref_=bo_se_r_1
tt1043726,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1043726/?ref_=bo_se_r_1
tt1408253,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt1408253/?ref_=bo_se_r_1
tt1821658,MPAAPG,Open Road Films (II)See full company information,https://www.boxofficemojo.com/title/tt1821658/?ref_=bo_se_r_1
tt1205537,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1205537/?ref_=bo_se_r_1
tt2752758,MPAAR,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt2752758/?ref_=bo_se_r_1
tt1418377,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1418377/?ref_=bo_se_r_1
tt1800246,MPAAR,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt1800246/?ref_=bo_se_r_1
tt1967545,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1967545/?ref_=bo_se_r_1
tt1490017,MPAAPG,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1490017/?ref_=bo_se_r_1
tt2177771,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt2177771/?ref_=bo_se_r_1
tt1686821,MPAAPG-13,The Weinstein CompanySee full company information,https://www.boxofficemojo.com/title/tt1686821/?ref_=bo_se_r_1
tt1234721,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1234721/?ref_=bo_se_r_1
tt1826590,MPAAR,Screen GemsSee full company information,https://www.boxofficemojo.com/title/tt1826590/?ref_=bo_se_r_1
tt2318092,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt2318092/?ref_=bo_se_r_1
tt1837709,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1837709/?ref_=bo_se_r_1
tt2172934,MPAAPG-13,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt2172934/?ref_=bo_se_r_1
tt1921064,MPAAPG-13,TriStar PicturesSee full company information,https://www.boxofficemojo.com/title/tt1921064/?ref_=bo_se_r_1
tt2024469,MPAAPG-13,Universal PicturesSee full company information,https://www.boxofficemojo.com/title/tt2024469/?ref_=bo_se_r_1
tt3210686,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt3210686/?ref_=bo_se_r_1
tt2350496,MPAAPG,"November 1, 2007
            (South Korea)",https://www.boxofficemojo.com/title/tt2350496/?ref_=bo_se_r_1
tt0864835,MPAAPG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt0864835/?ref_=bo_se_r_1
tt1253863,MPAAR,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt1253863/?ref_=bo_se_r_1
tt2278388,MPAAR ,Fox Searchlight PicturesSee full company information,https://www.boxofficemojo.com/title/tt2278388/?ref_=bo_se_r_1
tt2369135,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt2369135/?ref_=bo_se_r_1
tt2465140,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt2465140/?ref_=bo_se_r_1
tt2170299,MPAAR,Focus FeaturesSee full company information,https://www.boxofficemojo.com/title/tt2170299/?ref_=bo_se_r_1
tt2771372,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt2771372/?ref_=bo_se_r_1
tt1840309,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt1840309/?ref_=bo_se_r_1
tt2528814,MPAAPG,Freestyle ReleasingSee full company information,https://www.boxofficemojo.com/title/tt2528814/?ref_=bo_se_r_1
tt2281587,MPAAPG,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt2281587/?ref_=bo_se_r_1
tt1959490,MPAAPG-13,Paramount PicturesSee full company information,https://www.boxofficemojo.com/title/tt1959490/?ref_=bo_se_r_1
tt1742334,MPAAR,Open Road Films (II)See full company information,https://www.boxofficemojo.com/title/tt1742334/?ref_=bo_se_r_1
tt1621046,MPAAPG-13,"May 18, 2007
            (Mexico)",https://www.boxofficemojo.com/title/tt1621046/?ref_=bo_se_r_1
tt1843866,MPAAPG-13,Walt Disney Studios Motion PicturesSee full company information,https://www.boxofficemojo.com/title/tt1843866/?ref_=bo_se_r_1
tt2357291,MPAAG,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt2357291/?ref_=bo_se_r_1
tt2223990,MPAAPG-13,LionsgateSee full company information,https://www.boxofficemojo.com/title/tt2223990/?ref_=bo_se_r_1
tt2388715,MPAAR ,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt2388715/?ref_=bo_se_r_1
tt1929263,MPAAPG,TriStar PicturesSee full company information,https://www.boxofficemojo.com/title/tt1929263/?ref_=bo_se_r_1
tt2209764,MPAAPG-13,Warner Bros.See full company information,https://www.boxofficemojo.com/title/tt2209764/?ref_=bo_se_r_1
tt2828996,MPAAR,Open Road Films (II)See full company information,https://www.boxofficemojo.com/title/tt2828996/?ref_=bo_se_r_1
tt2258345,MPAAR,Millennium EntertainmentSee full company information,https://www.boxofficemojo.com/title/tt2258345/?ref_=bo_se_r_1
tt2203939,MPAAPG-13,Twentieth Century FoxSee full company information,https://www.boxofficemojo.com/title/tt2203939/?ref_=bo_se_r_1
tt1430612,MPAAPG-13,Relativity MediaSee full company information,https://www.boxofficemojo.com/title/tt1430612/?ref_=bo_se_r_1
tt1872181,MPAAPG-13,Sony Pictures Entertainment (SPE)See full company information,https://www.boxofficemojo.com/title/tt1872181/?ref_=bo_se_r_1
tt2718492,MPAAPG-13,Music Box FilmsSee full company information,https://www.boxofficemojo.com/title/tt2718492/?ref_=bo_se_r_1
